Problem_ID,Subcat,problem_text,problem_latex,answer_latex
C_5x5_matvec_007,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} -4 & -1 & 4 & -1 & -2 \\ 5 & 5 & 5 & 1 & -5 \\ 3 & 0 & 1 & -4 & 3 \\ -5 & -1 & 1 & 4 & -3 \\ -3 & 5 & 0 & 2 & -4 \end{bmatrix}\nx = \begin{bmatrix} 5 \\ 1 \\ -5 \\ 4 \\ 5 \end{bmatrix},Ax = \begin{bmatrix} -55 \\ -16 \\ 9 \\ -30 \\ -22 \end{bmatrix}
C_5x5_matvec_008,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 5 & 5 & -3 & 4 & -3 \\ 5 & -3 & 0 & 0 & -3 \\ 5 & 5 & -3 & -3 & -4 \\ 0 & -4 & 4 & -5 & -1 \\ 5 & 4 & 4 & 3 & 1 \end{bmatrix}\nx = \begin{bmatrix} -3 \\ -2 \\ 3 \\ 0 \\ -1 \end{bmatrix},Ax = \begin{bmatrix} -31 \\ -6 \\ -30 \\ 21 \\ -12 \end{bmatrix}
C_5x5_matvec_009,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} -4 & 0 & -4 & -3 & 0 \\ 5 & -3 & -5 & -1 & 5 \\ -3 & 2 & 2 & 1 & 5 \\ 3 & 3 & 4 & 2 & -4 \\ 0 & 0 & 1 & 4 & 2 \end{bmatrix}\nx = \begin{bmatrix} -1 \\ 3 \\ -4 \\ -4 \\ 4 \end{bmatrix},Ax = \begin{bmatrix} 32 \\ 30 \\ 17 \\ -34 \\ -12 \end{bmatrix}
C_5x5_matvec_010,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 0 & -4 & 1 & -5 & 4 \\ 1 & -5 & -5 & -4 & 3 \\ 1 & 1 & 0 & 5 & -4 \\ 5 & -5 & -4 & 4 & 1 \\ -4 & -1 & 5 & -4 & -5 \end{bmatrix}\nx = \begin{bmatrix} -2 \\ 5 \\ 2 \\ -3 \\ 0 \end{bmatrix},Ax = \begin{bmatrix} -3 \\ -25 \\ -12 \\ -55 \\ 25 \end{bmatrix}
C_5x5_matvec_011,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 1 & 3 & 5 & -4 & 4 \\ 5 & 0 & 4 & -3 & -4 \\ 1 & -2 & -5 & -4 & -4 \\ 4 & 3 & -5 & -2 & 4 \\ -1 & -2 & 2 & 4 & -4 \end{bmatrix}\nx = \begin{bmatrix} 3 \\ -1 \\ 1 \\ -5 \\ -4 \end{bmatrix},Ax = \begin{bmatrix} 9 \\ 50 \\ 36 \\ -2 \\ -3 \end{bmatrix}
C_5x5_matvec_012,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 4 & -5 & 5 & -5 & -4 \\ -1 & -2 & -3 & -3 & 1 \\ 0 & -3 & -3 & -2 & -3 \\ -1 & 0 & 0 & -2 & 3 \\ -2 & 5 & 3 & 4 & 5 \end{bmatrix}\nx = \begin{bmatrix} 1 \\ 0 \\ 0 \\ 0 \\ 0 \end{bmatrix},Ax = \begin{bmatrix} 4 \\ -1 \\ 0 \\ -1 \\ -2 \end{bmatrix}
C_5x5_matvec_013,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 0 & 3 & 4 & 2 & -2 \\ -5 & -1 & 2 & 3 & 3 \\ 3 & -4 & 2 & -1 & -2 \\ -5 & 3 & 1 & 1 & 1 \\ 4 & 5 & -2 & -5 & -3 \end{bmatrix}\nx = \begin{bmatrix} -1 \\ -2 \\ 4 \\ 5 \\ 4 \end{bmatrix},Ax = \begin{bmatrix} 12 \\ 42 \\ 0 \\ 12 \\ -59 \end{bmatrix}
C_5x5_matvec_014,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} -5 & 5 & 0 & -2 & 1 \\ -3 & 4 & 1 & -2 & 2 \\ -3 & -1 & 5 & 3 & -3 \\ 0 & -2 & -4 & 2 & -2 \\ 0 & -3 & 2 & -3 & -1 \end{bmatrix}\nx = \begin{bmatrix} -4 \\ 2 \\ -1 \\ 1 \\ 1 \end{bmatrix},Ax = \begin{bmatrix} 29 \\ 19 \\ 5 \\ 0 \\ -12 \end{bmatrix}
C_5x5_matvec_015,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 4 & -4 & 5 & -1 & -1 \\ 3 & -2 & -5 & -2 & -2 \\ 3 & 2 & -4 & -1 & 0 \\ 3 & 5 & 4 & -1 & -1 \\ -3 & 4 & -4 & -5 & 4 \end{bmatrix}\nx = \begin{bmatrix} 1 \\ -3 \\ -5 \\ 1 \\ -5 \end{bmatrix},Ax = \begin{bmatrix} -5 \\ 42 \\ 16 \\ -28 \\ -20 \end{bmatrix}
C_5x5_matvec_016,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 5 & -1 & -4 & 0 & -2 \\ 0 & 1 & 1 & -3 & 1 \\ -5 & -4 & 0 & 0 & -2 \\ -3 & -1 & -2 & 1 & 4 \\ 0 & 0 & 5 & -5 & 2 \end{bmatrix}\nx = \begin{bmatrix} 4 \\ -2 \\ 5 \\ 0 \\ -1 \end{bmatrix},Ax = \begin{bmatrix} 4 \\ 2 \\ -10 \\ -24 \\ 23 \end{bmatrix}
C_5x5_matvec_017,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 2 & 2 & 1 & 4 & 4 \\ -2 & 1 & -2 & 4 & 2 \\ -3 & 2 & 0 & -5 & 0 \\ -3 & 1 & -5 & 2 & 3 \\ -2 & -4 & -5 & 3 & -5 \end{bmatrix}\nx = \begin{bmatrix} 5 \\ -4 \\ 1 \\ 0 \\ 0 \end{bmatrix},Ax = \begin{bmatrix} 3 \\ -16 \\ -23 \\ -24 \\ 1 \end{bmatrix}
C_5x5_matvec_018,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 4 & -2 & -1 & -2 & -2 \\ 3 & -1 & 5 & 5 & 1 \\ -4 & -1 & -2 & 5 & -2 \\ 2 & 2 & 0 & 0 & -4 \\ 5 & -5 & -1 & -2 & 1 \end{bmatrix}\nx = \begin{bmatrix} -1 \\ -4 \\ 5 \\ 3 \\ 1 \end{bmatrix},Ax = \begin{bmatrix} -9 \\ 42 \\ 11 \\ -14 \\ 5 \end{bmatrix}
C_5x5_matvec_019,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 2 & -2 & -5 & 0 & 1 \\ -3 & -2 & 1 & 0 & -3 \\ 4 & 4 & 0 & 1 & 2 \\ 4 & 0 & 5 & 2 & 3 \\ 2 & 0 & -5 & 1 & 4 \end{bmatrix}\nx = \begin{bmatrix} -3 \\ 4 \\ -1 \\ 4 \\ 0 \end{bmatrix},Ax = \begin{bmatrix} -9 \\ 0 \\ 8 \\ -9 \\ 3 \end{bmatrix}
C_5x5_matvec_020,matrix_vector,Compute the matrix-vector product Ax.,A = \begin{bmatrix} 5 & -2 & -1 & 1 & 5 \\ 4 & 5 & 4 & 2 & 2 \\ 2 & 4 & -1 & -1 & 0 \\ 5 & -1 & 2 & 5 & 5 \\ 0 & 0 & -1 & -2 & 4 \end{bmatrix}\nx = \begin{bmatrix} 4 \\ -5 \\ 3 \\ 0 \\ -2 \end{bmatrix},Ax = \begin{bmatrix} 17 \\ -1 \\ -15 \\ 21 \\ -11 \end{bmatrix}
C_5x5_mult_009,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -3 & 1 & -1 & 1 & -1 \\ 3 & 0 & 4 & -4 & -3 \\ -1 & -2 & -4 & 4 & 0 \\ 1 & 0 & -3 & 3 & 3 \\ 3 & 2 & -4 & -3 & -1 \end{bmatrix}\nB = \begin{bmatrix} -2 & -4 & 3 & -2 & -3 \\ 1 & 4 & -4 & 2 & -1 \\ 4 & -3 & 1 & -3 & 0 \\ 3 & -1 & 3 & 0 & 1 \\ -1 & -1 & -3 & 4 & 3 \end{bmatrix},AB = \begin{bmatrix} 7 & 19 & -8 & 7 & 6 \\ 1 & -17 & 10 & -30 & -22 \\ -4 & 4 & 13 & 10 & 9 \\ -8 & -1 & 0 & 19 & 9 \\ -28 & 12 & -9 & 6 & -17 \end{bmatrix}
C_5x5_mult_010,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -1 & 0 & 2 & 0 & 2 \\ 0 & -1 & 0 & -1 & 0 \\ -2 & 0 & -4 & 3 & -4 \\ -2 & -3 & -4 & -3 & -4 \\ 2 & 3 & -2 & 2 & 2 \end{bmatrix}\nB = \begin{bmatrix} 3 & -4 & 1 & 4 & 0 \\ 2 & -2 & 1 & 4 & 4 \\ 4 & -4 & 0 & -2 & -4 \\ 2 & -1 & -4 & -1 & 3 \\ -3 & 4 & 2 & -2 & 0 \end{bmatrix},AB = \begin{bmatrix} -1 & 4 & 3 & -12 & -8 \\ -4 & 3 & 3 & -3 & -7 \\ -4 & 5 & -22 & 5 & 25 \\ -22 & 17 & -1 & -1 & -5 \\ 2 & 0 & 1 & 18 & 26 \end{bmatrix}
C_5x5_mult_011,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -2 & -1 & 0 & 2 & 1 \\ 0 & 3 & 3 & 4 & 0 \\ -3 & 4 & 0 & 4 & -1 \\ 4 & 2 & -2 & -2 & 4 \\ -2 & 3 & -3 & -1 & 0 \end{bmatrix}\nB = \begin{bmatrix} -4 & 3 & 2 & -1 & -1 \\ -2 & 4 & 1 & 2 & -3 \\ 0 & 0 & -1 & 3 & 2 \\ -3 & 0 & -3 & -2 & 1 \\ 1 & -2 & -4 & 4 & -4 \end{bmatrix},AB = \begin{bmatrix} 5 & -12 & -15 & 0 & 3 \\ -18 & 12 & -12 & 7 & 1 \\ -9 & 9 & -10 & -1 & -1 \\ -10 & 12 & 2 & 14 & -32 \\ 5 & 6 & 5 & 1 & -14 \end{bmatrix}
C_5x5_mult_012,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -3 & -1 & 2 & 3 & -2 \\ 0 & -3 & 3 & 0 & 4 \\ 0 & -3 & 1 & 3 & 1 \\ -1 & 2 & -4 & 4 & -4 \\ 0 & -4 & -2 & -4 & 0 \end{bmatrix}\nB = \begin{bmatrix} -4 & 0 & 2 & 4 & 1 \\ 0 & 4 & -3 & 1 & 0 \\ -3 & 0 & -3 & -2 & 0 \\ 0 & -4 & 4 & -3 & 1 \\ 3 & -2 & 3 & 0 & 0 \end{bmatrix},AB = \begin{bmatrix} 0 & -12 & -3 & -26 & 0 \\ 3 & -20 & 12 & -9 & 0 \\ 0 & -26 & 21 & -14 & 3 \\ 4 & 0 & 8 & -6 & 3 \\ 6 & 0 & 2 & 12 & -4 \end{bmatrix}
C_5x5_mult_013,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -2 & -2 & -4 & -3 & -3 \\ -1 & 4 & 4 & 2 & 3 \\ -4 & -4 & -1 & -1 & 4 \\ 1 & -1 & 0 & -4 & 2 \\ 2 & 0 & 0 & 1 & -1 \end{bmatrix}\nB = \begin{bmatrix} 4 & 0 & -2 & -4 & 3 \\ -4 & -2 & 4 & -4 & 0 \\ 1 & 1 & 4 & -2 & -4 \\ -4 & 4 & 1 & -3 & 4 \\ -1 & -2 & -1 & -4 & 4 \end{bmatrix},AB = \begin{bmatrix} 11 & -6 & -20 & 45 & -14 \\ -27 & -2 & 33 & -38 & 1 \\ -1 & -5 & -17 & 21 & 4 \\ 22 & -18 & -12 & 4 & -5 \\ 5 & 6 & -2 & -7 & 6 \end{bmatrix}
C_5x5_mult_014,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -4 & -2 & -1 & 1 & 1 \\ 4 & -2 & -2 & -4 & -1 \\ -3 & -4 & 4 & 1 & 2 \\ 4 & 3 & 4 & -3 & 3 \\ 3 & -3 & -2 & -3 & 3 \end{bmatrix}\nB = \begin{bmatrix} 4 & -4 & 1 & 4 & -3 \\ -3 & 1 & -1 & 4 & -4 \\ 4 & -4 & -1 & -2 & -1 \\ 4 & 0 & 2 & 2 & 1 \\ 3 & -2 & -3 & 2 & -3 \end{bmatrix},AB = \begin{bmatrix} -7 & 16 & -2 & -18 & 19 \\ -5 & -8 & 3 & 2 & -3 \\ 26 & -12 & -7 & -30 & 16 \\ 20 & -35 & -18 & 20 & -40 \\ 10 & -13 & -7 & 4 & -7 \end{bmatrix}
C_5x5_mult_015,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 3 & -2 & -2 & 3 & -2 \\ -2 & 0 & 1 & 3 & 3 \\ 4 & -4 & -4 & -1 & -3 \\ 1 & 0 & 3 & -1 & 3 \\ -1 & -3 & 1 & -1 & 1 \end{bmatrix}\nB = \begin{bmatrix} -3 & 3 & 4 & 2 & 1 \\ 1 & 2 & 3 & -3 & 0 \\ 0 & 1 & -2 & 0 & 4 \\ 4 & 0 & 2 & 4 & 0 \\ 3 & 0 & -3 & 2 & 2 \end{bmatrix},AB = \begin{bmatrix} -5 & 3 & 22 & 20 & -9 \\ 27 & -5 & -13 & 14 & 8 \\ -29 & 0 & 19 & 10 & -18 \\ 2 & 6 & -13 & 4 & 19 \\ -1 & -8 & -20 & 5 & 5 \end{bmatrix}
C_5x5_mult_016,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 2 & 2 & 1 & 2 & 0 \\ 4 & -3 & -1 & 4 & -4 \\ 2 & 1 & 1 & 0 & -1 \\ -4 & 0 & 1 & 1 & -3 \\ 0 & 4 & 3 & -3 & -3 \end{bmatrix}\nB = \begin{bmatrix} 0 & -2 & -4 & 1 & 1 \\ -2 & 3 & -2 & 3 & 0 \\ -3 & -1 & 3 & -4 & 3 \\ -4 & 1 & 2 & -4 & 0 \\ -2 & 0 & -1 & 3 & 4 \end{bmatrix},AB = \begin{bmatrix} -15 & 3 & -5 & -4 & 5 \\ 1 & -12 & -1 & -29 & -15 \\ -3 & -2 & -6 & -2 & 1 \\ -1 & 8 & 24 & -21 & -13 \\ 1 & 6 & -2 & 3 & -3 \end{bmatrix}
C_5x5_mult_017,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -2 & -1 & -4 & -2 & 1 \\ 3 & -1 & -3 & -3 & 3 \\ -4 & 3 & 3 & 2 & -4 \\ 2 & 4 & 2 & -1 & 2 \\ -2 & 2 & -2 & -3 & 1 \end{bmatrix}\nB = \begin{bmatrix} 2 & 1 & -2 & 3 & -3 \\ 4 & 2 & 0 & 3 & 3 \\ 3 & 1 & 4 & -1 & 1 \\ -4 & -1 & 2 & -3 & -1 \\ 0 & 2 & -1 & -1 & -4 \end{bmatrix},AB = \begin{bmatrix} -12 & -4 & -17 & 0 & -3 \\ 5 & 7 & -27 & 15 & -24 \\ 5 & -5 & 28 & -8 & 38 \\ 30 & 17 & 0 & 17 & 1 \\ 10 & 5 & -11 & 10 & 9 \end{bmatrix}
C_5x5_mult_018,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 0 & 2 & -2 & 1 & 3 \\ -4 & -3 & -4 & -1 & 4 \\ -4 & -3 & -4 & -3 & 1 \\ -4 & 3 & -1 & -3 & -2 \\ 2 & 1 & -3 & -4 & -1 \end{bmatrix}\nB = \begin{bmatrix} -1 & -4 & 3 & 1 & 4 \\ 1 & -4 & 3 & 1 & -4 \\ 4 & -4 & -3 & -3 & -1 \\ 3 & -2 & 4 & -2 & 3 \\ 2 & -3 & 0 & -1 & -4 \end{bmatrix},AB = \begin{bmatrix} 3 & -11 & 16 & 3 & -15 \\ -10 & 34 & -13 & 3 & -19 \\ -22 & 47 & -21 & 10 & -13 \\ -10 & 20 & -12 & 10 & -28 \\ -27 & 11 & 2 & 21 & -1 \end{bmatrix}
C_5x5_mult_019,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 4 & -4 & 2 & -2 & -3 \\ 2 & -3 & -2 & 3 & -4 \\ -4 & 0 & 2 & 0 & -2 \\ -2 & -2 & 2 & 2 & -1 \\ -4 & -2 & 0 & 1 & -4 \end{bmatrix}\nB = \begin{bmatrix} -3 & 2 & -1 & 4 & -3 \\ 2 & 0 & -3 & 1 & 2 \\ -3 & 1 & -4 & 3 & 2 \\ -4 & 1 & 3 & -4 & 4 \\ -1 & -1 & -2 & 2 & 2 \end{bmatrix},AB = \begin{bmatrix} -15 & 11 & 0 & 20 & -30 \\ -14 & 9 & 32 & -21 & -12 \\ 8 & -4 & 0 & -14 & 12 \\ -11 & 1 & 8 & -14 & 12 \\ 8 & -3 & 21 & -30 & 4 \end{bmatrix}
C_5x5_mult_020,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 1 & -3 & 2 & -3 & 0 \\ 4 & -2 & 4 & -3 & 2 \\ -1 & -1 & 4 & 4 & 2 \\ -4 & 2 & 4 & 0 & 4 \\ -3 & 4 & -2 & -2 & -2 \end{bmatrix}\nB = \begin{bmatrix} -3 & 1 & -4 & -2 & 2 \\ 4 & -1 & 4 & -3 & -1 \\ 3 & 2 & 4 & 0 & -2 \\ 2 & 1 & -4 & -1 & 0 \\ 2 & 3 & -3 & -4 & 1 \end{bmatrix},AB = \begin{bmatrix} -15 & 5 & 4 & 10 & 1 \\ -10 & 17 & -2 & -7 & 4 \\ 23 & 18 & -6 & -7 & -7 \\ 40 & 14 & 28 & -14 & -14 \\ 11 & -19 & 34 & 4 & -8 \end{bmatrix}
C_5x5_mult_021,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 1 & -1 & -4 & -4 & -2 \\ 1 & -3 & 3 & -3 & 0 \\ 0 & -2 & -4 & -4 & 4 \\ 4 & 1 & 2 & 3 & 3 \\ -3 & 2 & -4 & 0 & -3 \end{bmatrix}\nB = \begin{bmatrix} 4 & -2 & -4 & 2 & 0 \\ -1 & -4 & -3 & -3 & -2 \\ -3 & -2 & 1 & 1 & 4 \\ -4 & 4 & -3 & -2 & -3 \\ 1 & 3 & -3 & 4 & 0 \end{bmatrix},AB = \begin{bmatrix} 31 & -12 & 13 & 1 & -2 \\ 10 & -8 & 17 & 20 & 27 \\ 34 & 12 & 2 & 26 & 0 \\ 0 & 5 & -35 & 13 & -3 \\ -5 & -3 & 11 & -28 & -20 \end{bmatrix}
C_5x5_mult_022,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 2 & 4 & -3 & 2 & 1 \\ 3 & 1 & -2 & -3 & 3 \\ 2 & 0 & 0 & 0 & 3 \\ 1 & -4 & -1 & 3 & -3 \\ -3 & 1 & 1 & -3 & 0 \end{bmatrix}\nB = \begin{bmatrix} 2 & 2 & 4 & 2 & 3 \\ -1 & 2 & -1 & -1 & 3 \\ -3 & 2 & -2 & -3 & 2 \\ -4 & -3 & 4 & -3 & 4 \\ -2 & 2 & 3 & 0 & 4 \end{bmatrix},AB = \begin{bmatrix} -1 & 2 & 21 & 3 & 24 \\ 17 & 19 & 12 & 20 & 8 \\ -2 & 10 & 17 & 4 & 18 \\ 3 & -23 & 13 & 0 & -11 \\ 2 & 7 & -27 & -1 & -16 \end{bmatrix}
C_5x5_mult_023,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -3 & -3 & 2 & -1 & -3 \\ -3 & 4 & 4 & -3 & 2 \\ 0 & 4 & 1 & 2 & -2 \\ 4 & 4 & 3 & 3 & -4 \\ -1 & 0 & 4 & 2 & 3 \end{bmatrix}\nB = \begin{bmatrix} 2 & -2 & 3 & -3 & 3 \\ 0 & 4 & 4 & -3 & -2 \\ -1 & 1 & 3 & 1 & -3 \\ 4 & -1 & 3 & 3 & 2 \\ 1 & -3 & -1 & 2 & 2 \end{bmatrix},AB = \begin{bmatrix} -15 & 6 & -15 & 11 & -17 \\ -20 & 23 & 8 & -4 & -31 \\ 5 & 21 & 27 & -9 & -11 \\ 13 & 20 & 50 & -20 & -7 \\ 5 & -5 & 12 & 19 & -5 \end{bmatrix}
C_5x5_mult_024,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} -4 & -1 & 1 & 1 & 0 \\ -1 & -1 & 0 & 2 & -4 \\ -2 & -1 & 1 & 1 & 1 \\ -2 & 4 & 1 & -3 & 3 \\ -2 & 4 & -4 & 2 & 1 \end{bmatrix}\nB = \begin{bmatrix} 0 & 0 & 4 & 3 & 1 \\ 4 & -3 & -1 & 0 & 4 \\ -4 & 4 & 3 & 1 & 0 \\ 0 & 0 & -2 & -2 & -2 \\ 2 & -3 & -1 & 1 & 0 \end{bmatrix},AB = \begin{bmatrix} -8 & 7 & -14 & -13 & -10 \\ -12 & 15 & -3 & -11 & -9 \\ -6 & 4 & -7 & -6 & -8 \\ 18 & -17 & -6 & 4 & 20 \\ 34 & -31 & -29 & -13 & 10 \end{bmatrix}
C_5x5_mult_025,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 3 & -1 & 3 & 0 & 3 \\ -1 & 0 & 1 & -3 & -4 \\ 1 & 0 & -4 & -4 & 4 \\ -1 & 2 & 4 & -2 & -1 \\ -3 & -3 & 4 & -2 & -1 \end{bmatrix}\nB = \begin{bmatrix} 1 & -4 & 3 & 0 & 0 \\ -3 & -2 & -3 & -2 & 4 \\ -3 & 4 & 3 & -3 & -1 \\ -1 & 3 & 4 & 2 & 3 \\ -3 & 3 & 0 & -2 & 4 \end{bmatrix},AB = \begin{bmatrix} -12 & 11 & 21 & -13 & 5 \\ 11 & -13 & -12 & -1 & -26 \\ 5 & -20 & -25 & -4 & 8 \\ -14 & 7 & -5 & -18 & -6 \\ -1 & 25 & 4 & -8 & -26 \end{bmatrix}
C_5x5_mult_026,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 3 & -3 & -3 & 0 & -3 \\ 1 & -4 & -3 & 4 & -2 \\ 1 & -2 & -3 & 4 & 2 \\ -1 & -1 & 3 & 3 & 2 \\ -4 & 0 & 4 & 2 & 1 \end{bmatrix}\nB = \begin{bmatrix} -4 & -1 & -3 & -1 & 4 \\ 1 & -4 & -1 & 3 & -4 \\ -1 & -3 & -4 & 0 & 3 \\ -3 & 2 & 2 & 4 & 2 \\ -3 & 0 & 2 & -4 & 2 \end{bmatrix},AB = \begin{bmatrix} -3 & 18 & 0 & 0 & 9 \\ -11 & 32 & 17 & 11 & 15 \\ -21 & 24 & 23 & 1 & 15 \\ -15 & 2 & 2 & 2 & 19 \\ 3 & -4 & 2 & 8 & 2 \end{bmatrix}
C_5x5_mult_027,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 4 & -1 & 3 & -1 & 4 \\ 2 & -4 & -2 & -4 & -3 \\ 3 & 4 & 1 & 2 & 4 \\ 4 & -3 & 2 & -1 & 1 \\ 3 & 3 & -3 & 0 & -1 \end{bmatrix}\nB = \begin{bmatrix} 3 & 2 & 2 & -1 & 0 \\ 4 & 0 & -2 & 2 & 4 \\ 4 & -1 & 0 & 4 & 1 \\ 3 & 4 & 3 & -1 & -2 \\ 3 & 3 & 0 & -3 & -4 \end{bmatrix},AB = \begin{bmatrix} 29 & 13 & 7 & -5 & -15 \\ -39 & -19 & 0 & -5 & 2 \\ 47 & 25 & 4 & -5 & -3 \\ 8 & 5 & 11 & -4 & -12 \\ 6 & 6 & 0 & -6 & 13 \end{bmatrix}
C_5x5_mult_028,multiplication,Compute the matrix product AB.,A = \begin{bmatrix} 2 & 3 & -2 & 1 & -2 \\ 2 & -3 & -3 & 0 & -4 \\ -1 & 3 & -3 & -1 & -2 \\ 1 & -2 & 1 & -2 & -3 \\ 2 & 4 & 4 & -2 & 1 \end{bmatrix}\nB = \begin{bmatrix} 0 & 4 & -1 & 0 & -1 \\ 1 & -3 & -2 & -3 & -1 \\ 3 & -3 & -4 & 2 & -1 \\ 4 & -1 & -4 & 4 & 1 \\ 0 & -2 & 4 & -4 & 0 \end{bmatrix},AB = \begin{bmatrix} 1 & 8 & -12 & -1 & -2 \\ -12 & 34 & 0 & 19 & 4 \\ -10 & 1 & 3 & -11 & 0 \\ -7 & 15 & -5 & 12 & -2 \\ 8 & -16 & -14 & -16 & -12 \end{bmatrix}
C_5x5_nullity_001,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -4 & 7 & 2 & -5 & -8 \\ 0 & 1 & -2 & -3 & 2 \\ 0 & 0 & 0 & -3 & -3 \\ -2 & 4 & 0 & -4 & -3 \\ -4 & 7 & 2 & -2 & -5 \end{bmatrix},\text{nullity}(A) = 2
C_5x5_nullity_002,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 3 & -1 & 2 & -2 & -5 \\ -2 & 1 & 2 & -4 & -2 \\ -1 & 1 & 5 & -5 & 4 \\ -3 & 1 & -2 & 2 & 4 \\ 4 & 1 & -5 & 3 & -4 \end{bmatrix},\text{nullity}(A) = 0
C_5x5_nullity_003,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 13 & 8 & -2 & 1 & 3 \\ -2 & -4 & -4 & -1 & 0 \\ 2 & 4 & -3 & 3 & 0 \\ -1 & 2 & 0 & 1 & -3 \\ 4 & 1 & 2 & -2 & 0 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_004,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 3 & -2 & 2 & -2 & -3 \\ -3 & 1 & 0 & 2 & -1 \\ -2 & 2 & -3 & 4 & -4 \\ 0 & 0 & 2 & 3 & -4 \\ 7 & -5 & 2 & -16 & 17 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_005,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 1 & 3 & -3 & -1 & 0 \\ -5 & -13 & 5 & -2 & 2 \\ 1 & 4 & -2 & 1 & -3 \\ -7 & -27 & 15 & -5 & 18 \\ 2 & 2 & 2 & 1 & 4 \end{bmatrix},\text{nullity}(A) = 2
C_5x5_nullity_006,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 0 & 0 & -4 & -12 & 8 \\ 1 & -1 & 4 & 7 & -2 \\ -1 & 1 & -2 & -1 & -2 \\ 0 & 0 & 1 & 3 & -2 \\ -3 & 3 & -12 & -21 & 6 \end{bmatrix},\text{nullity}(A) = 3
C_5x5_nullity_007,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 1 & -1 & 3 & 2 & -1 \\ 4 & -2 & 4 & -1 & 3 \\ 0 & -3 & 1 & 1 & -2 \\ 0 & -2 & 3 & 2 & -1 \\ -2 & 2 & 6 & 7 & -3 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_008,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 0 & 3 & 4 & -2 & 4 \\ 3 & 3 & 3 & 0 & -4 \\ 4 & -4 & -1 & 1 & 4 \\ -3 & -4 & -4 & 4 & 3 \\ 8 & -3 & 4 & -8 & 14 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_009,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -3 & 3 & 0 & 3 & 2 \\ 0 & -4 & -4 & 3 & -1 \\ -2 & 2 & 3 & -3 & -4 \\ -3 & -5 & -8 & 8 & 17 \\ -2 & -4 & -3 & 1 & 3 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_010,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} 1 & -3 & 18 & -4 & -6 \\ 3 & 2 & -2 & 1 & 4 \\ 4 & 1 & 4 & 1 & -4 \\ -1 & 0 & -2 & 1 & 0 \\ 1 & 0 & 4 & -1 & 3 \end{bmatrix},\text{nullity}(A) = 1
C_5x5_nullity_011,nullity,Find the nullity of the 5×5 matrix A.,A = \begin{bmatrix} -1 & 1 & 2 & 2 & 1 \\ -4 & 4 & 8 & 8 & 4 \\ 8 & -8 & -16 & -16 & -8 \\ -3 & -4 & -3 & 0 & 1 \\ 2 & -2 & -4 & -4 & -2 \end{bmatrix},\text{nullity}(A) = 3
